1;0;900233800
1;1;110823216700
1;0;1290282400
1;0;943314000
1;0;2014822700
1;0;1181566400
1;0;1445892700
1;0;4035300
1;1;42670200
1;2;1476571200
1;3;507758900
1;0;2646800
1;1;33488900
1;2;797005200
1;3;277713633
1;0;5100
1;1;2400
1;2;3500
1;3;3666
1;0;2734100
1;1;43141800
1;2;1276887700
1;3;440921200
1;0;5300
1;1;1600
1;2;2400
1;3;3100
1;0;6100
1;1;2500
1;2;4400
1;3;4333
1;0;5800
1;1;1500
1;2;1900
1;3;3066
